CG_Content,IC
73.3333,60.8963
40,70.8723
41.6667,68.3476
50,73.8119
53.3333,74.6794
46.6667,76.5721
56.6667,73.9534
50,73.5724
53.3333,73.978
61.6667,73.9412
46.6667,76.1879
60,73.4592
53.3333,75.5938
65,74.1508
68.3333,68.6586
68.3333,71.7582
61.6667,73.7556
63.3333,74.9841
90,50.6687
68.3333,71.7286
78.3333,69.5614
40,76.44
48.3333,77.861
41.6667,77.3907
40,77.1337
56.6667,73.3589
63.3333,72.8306
68.3333,74.2855
76.6667,70.2942
70,69.9053
58.3333,74.9002
53.3333,72.8089
40,73.2714
61.6667,76.6391
53.3333,76.9672
56.6667,71.8084
46.6667,63.0009
61.6667,77.8072
60,75.1065
70,69.3947
71.6667,72.9644
60,73.9977
43.3333,72.7058
53.3333,76.4624
60,72.3727
56.6667,75.9907
56.6667,74.6037
86.6667,58.7195
86.6667,57.0565
76.6667,68.6112
75,68.9531
65,74.1984
38.3333,69.744
41.6667,66.8628
41.6667,72.7209
53.3333,74.2901
73.3333,70.3599
63.3333,73.0258
53.3333,74.4145
61.6667,74.3575
53.3333,71.7844
43.3333,69.7593
48.3333,67.2729
58.3333,64.7732
51.6667,58.1398
43.3333,62.4982
65,63.9217
60,73.73
58.3333,75.8098
55,76.8968
61.6667,72.4422
61.6667,73.7431
58.3333,74.3532
60,74.2017
55,76.6287
16.6667,66.7766
21.6667,67.3358
40,76.8121
58.3333,74.8931
70,70.534
58.3333,75.7484
45,76.1777
56.6667,75.2644
48.3333,77.6362
48.3333,76.8196
53.3333,73.4297
51.6667,76.3393
61.6667,75.6893
60,71.9493
63.3333,74.4605
68.3333,70.9713
55,75.6151
48.3333,76.8948
68.3333,73.4279
36.6667,72.9263
36.6667,73.9685
61.6667,73.0341
53.3333,75.1115
55,73.8938
58.3333,74.5077
60,76.8399
33.3333,74.3329
40,73.9646
33.3333,73.3331
36.6667,74.9327
35,72.5282
46.6667,75.2094
56.6667,74.8213
55,76.3214
45,75.1165
45,76.0071
56.6667,74.4653
51.6667,76.3259
45,71.2208
45,77.325
50,78.8835
65,74.8826
75,69.271
70,69.8049
73.3333,70.3509
71.6667,71.0291
33.3333,72.2873
55,77.1074
71.6667,70.065
51.6667,72.9054
70,70.7006
68.3333,72.4224
68.3333,70.6725
70,72.1737
65,71.0645
70,70.9699
45,73.172
51.6667,72.3374
48.3333,72.5879
55,75.4567
46.6667,74.8329
51.6667,76.1646
60,74.868
78.3333,67.9747
73.3333,66.9783
56.6667,75.1218
36.6667,72.6807
61.6667,75.0595
51.6667,74.2465
46.6667,73.273
70,69.1093
70,68.8961
73.3333,72.7216
75,65.8794
68.3333,72.2182
78.3333,65.2894
60,75.7702
68.3333,71.4624
75,69.8007
66.6667,69.7818
63.3333,70.023
71.6667,72.8411
76.6667,68.8977
90,55.6776
81.6667,68.0871
60,75.2899
36.6667,75.0917
51.6667,75.4862
48.3333,76.4961
56.6667,76.3917
71.6667,71.0942
73.3333,69.4761
76.6667,69.1491
73.3333,69.1752
78.3333,66.885
80,67.3915
48.3333,76.6796
46.6667,74.3583
53.3333,75.9301
46.6667,74.4219
58.3333,74.5818
70,67.6985
68.3333,68.5943
66.6667,72.0526
65,71.7775
61.6667,69.7787
43.3333,76.5451
65,74.9313
75,68.3274
73.3333,72.6454
83.3333,63.8539
66.6667,71.7364
63.3333,74.1829
78.3333,65.9359
63.3333,73.5845
60,73.9145
65,74.0733
68.3333,73.1149
65,73.6012
61.6667,75.0652
70,69.3027
46.6667,74.9603
46.6667,74.1485
58.3333,71.5839
61.6667,71.2928
63.3333,72.8735
60,71.1791
68.3333,69.4319
65,72.0551
58.3333,75.065
65,73.4527
45,73.9307
46.6667,75.1822
68.3333,70.6975
66.6667,70.2708
63.3333,73.2038
55,75.6994
60,75.9462
53.3333,76.8821
58.3333,73.7499
66.6667,70.4859
71.6667,72.7258
68.3333,74.2844
65,72.4466
68.3333,74.7041
58.3333,75.0228
55,76.4631
56.6667,74.2989
50,79.0716
63.3333,71.5586
55,74.9907
61.6667,74.9765
55,75.8512
73.3333,70.4447
71.6667,73.7187
75,69.3856
61.6667,75.9385
68.3333,72.5054
46.6667,75.1095
55,67.1594
58.3333,73.2842
63.3333,73.7308
61.6667,74.4647
70,71.4499
55,75.135
76.6667,70.8212
60,65.0612
61.6667,68.7709
71.6667,64.2822
70,64.9968
58.3333,68.819
70,72.9897
76.6667,69.2906
70,71.7016
68.3333,68.6233
78.3333,64.9717
41.6667,74.8221
56.6667,72.0343
48.3333,73.3584
68.3333,73.1177
80,68.2819
60,79.1401
63.3333,74.8786
73.3333,69.9282
70,71.7284
71.6667,70.4024
48.3333,74.0803
63.3333,71.9951
63.3333,75.2457
28.3333,64.6509
35,70.0147
43.3333,68.2245
48.3333,74.121
51.6667,75.7415
58.3333,73.4225
66.6667,73.6725
53.3333,72.7729
55,75.9429
58.3333,77.005
55,70.8504
51.6667,75.0708
56.6667,71.6495
71.6667,72.7746
70,71.557
71.6667,68.0266
73.3333,64.7386
45,75.3384
40,71.4711
50,76.2477
48.3333,69.1343
60,65.9225
36.6667,73.0944
60,74.0361
60,73.3201
45,73.397
68.3333,70.9265
66.6667,71.5746
63.3333,75.0267
61.6667,75.0251
55,79.1179
65,70.6031
75,62.6926
66.6667,73.1149
66.6667,73.6351
73.3333,68.1003
58.3333,74.2714
60,74.4329
55,74.4523
60,74.8093
65,72.5202
53.3333,75.541
58.3333,76.275
60,71.6221
53.3333,75.681
65,72.8027
61.6667,76.6833
75,68.2531
66.6667,71.9874
73.3333,68.6321
66.6667,69.0103
65,70.2003
56.6667,67.644
66.6667,73.6819
60,74.9401
60,75.764
60,74.2435
61.6667,76.0506
45,76.401
56.6667,76.5072
60,74.5957
58.3333,70.2861
46.6667,75.6788
50,76.0857
60,77.9245
55,71.2841
60,64.8168
46.6667,74.0772
48.3333,75.1506
55,76.1553
61.6667,74.3342
53.3333,75.9203
60,77.7577
65,74.2223
71.6667,68.4942
70,64.2076
66.6667,71.5602
43.3333,71.5064
48.3333,74.6185
48.3333,73.3591
51.6667,76.7853
66.6667,71.4896
81.6667,61.2924
68.3333,72.6675
83.3333,66.0344
76.6667,64.7194
61.6667,72.4103
73.3333,71.948
50,76.9034
68.3333,71.8874
71.6667,69.8249
78.3333,64.7465
71.6667,68.9395
75,69.8802
63.3333,74.767
83.3333,61.9651
81.6667,65.9223
46.6667,75.0545
55,76.9061
61.6667,66.7453
61.6667,73.4831
51.6667,75.2116
55,72.437
68.3333,68.2018
75,68.3617
50,71.9508
61.6667,74.0545
75,67.499
66.6667,72.2873
35,75.8609
53.3333,76.6834
45,75.8468
41.6667,74.998
50,75.7891
65,70.1134
53.3333,68.1572
43.3333,75.6696
40,78.0531
58.3333,72.8849
38.3333,75.9565
53.3333,76.3857
70,71.3385
81.6667,64.1488
65,72.2201
70,67.0588
68.3333,73.2406
71.6667,71.6538
61.6667,71.9157
63.3333,73.1636
60,74.739
76.6667,62.4579
70,69.53
63.3333,76.0062
70,63.4447
68.3333,74.9665
70,72.4465
66.6667,70.474
61.6667,74.2521
68.3333,71.3962
73.3333,68.2151
65,72.5728
78.3333,65.071
78.3333,70.545
83.3333,66.3813
85,61.3271
73.3333,70.1299
78.3333,66.7127
53.3333,73.6052
63.3333,68.6735
68.3333,68.7061
65,73.9798
75,67.922
81.6667,68.3607
81.6667,65.9632
90,56.1258
83.3333,61.1584
85,60.5393
35,69.7259
33.3333,72.2317
33.3333,74.4249
40,74.4364
58.3333,74.1214
65,64.5657
45,76.9778
71.6667,71.2348
68.3333,68.3207
66.6667,72.5843
43.3333,75.0435
48.3333,75.7677
40,66.2122
65,72.2756
60,75.6218
50,76.2856
70,75.4057
65,73.8552
66.6667,76.3442
70,69.1752
45,74.4816
45,74.7467
45,72.5671
45,73.7524
35,74.8411
56.6667,77.2427
61.6667,74.391
68.3333,73.1382
80,64.8609
80,64.1612
15,63.8072
50,73.9353
51.6667,74.5567
60,75.3932
58.3333,75.204
55,75.5739
73.3333,72.3412
70,71.9272
76.6667,67.746
63.3333,72.6042
43.3333,76.2235
50,76.0648
61.6667,74.6949
56.6667,76.691
13.3333,49.0073
50,73.728
45,77.0842
68.3333,70.0399
46.6667,75.9054
61.6667,71.6569
31.6667,72.0981
41.6667,74.2737
50,76.8587
63.3333,72.0316
56.6667,76.7938
13.3333,51.8435
51.6667,75.1038
41.6667,73.5341
70,68.886
46.6667,76.4481
41.6667,74.964
38.3333,73.3842
43.3333,74.2959
35,72.1439
48.3333,75.2565
56.6667,76.5749
55,68.7374
71.6667,67.2258
65,67.0454
53.3333,76.0749
35,73.3102
41.6667,77.3917
43.3333,75.4812
51.6667,74.5608
46.6667,73.1799
65,72.2208
40,75.8743
58.3333,75.8224
63.3333,75.0334
55,73.3737
41.6667,70.4027
58.3333,69.4057
65,76.6427
65,69.6325
46.6667,76.7557
78.3333,63.4703
78.3333,65.9547
81.6667,63.6597
81.6667,64.9888
75,66.1319
70,72.3695
75,68.9786
70,68.9131
63.3333,74.1575
65,72.773
66.6667,71.2915
70,65.9285
70,57.5938
71.6667,64.4623
65,71.3652
73.3333,69.4766
63.3333,65.2555
76.6667,71.9135
63.3333,73.1528
71.6667,65.065
61.6667,72.7655
63.3333,75.4304
73.3333,66.237
76.6667,66.5993
75,67.3895
61.6667,76.156
43.3333,76.6703
45,75.0589
53.3333,73.9007
48.3333,76.2995
43.3333,75.2773
61.6667,70.5149
65,73.0853
63.3333,73.0982
68.3333,72.6006
15,65.5967
46.6667,73.7019
48.3333,75.7715
61.6667,72.5349
56.6667,75.4666
75,61.1622
61.6667,72.3555
65,73.0152
68.3333,71.0097
65,74.6062
60,72.1205
68.3333,73.2734
71.6667,73.0894
76.6667,65.5935
63.3333,74.9358
60,75.1362
78.3333,70.649
70,67.4044
71.6667,71.7693
78.3333,69.7742
33.3333,72.0924
48.3333,74.6479
56.6667,74.9347
63.3333,65.2237
65,71.8317
70,74.247
53.3333,70.2327
73.3333,69.1673
70,71.2841
76.6667,64.8742
63.3333,74.4972
58.3333,78.3396
75,70.7622
66.6667,72.0892
75,69.8178
88.3333,55.9844
86.6667,61.9769
70,74.1192
81.6667,65.8795
75,68.3515
40,74.5531
55,73.0625
60,76.1126
66.6667,72.6016
76.6667,66.6481
71.6667,71.3756
56.6667,76.1186
66.6667,75.0866
73.3333,66.2936
56.6667,75.818
73.3333,71.9596
73.3333,67.7501
80,66.7894
68.3333,72.4245
81.6667,61.3174
75,66.2737
70,73.1737
73.3333,69.8254
68.3333,71.3818
55,73.3946
48.3333,74.1677
41.6667,74.1663
48.3333,71.3405
28.3333,66.931
63.3333,72.6674
58.3333,73.0823
61.6667,72.6228
56.6667,75.0645
71.6667,71.3202
78.3333,64.9843
53.3333,70.9748
55,75.2864
56.6667,74.2116
66.6667,72.4262
78.3333,67.3171
66.6667,72.6336
66.6667,70.7807
61.6667,71.9462
66.6667,73.1431
66.6667,70.2758
41.6667,75.7901
55,75.8948
50,76.2696
66.6667,68.2913
56.6667,72.9749
48.3333,77.4707
71.6667,67.8572
56.6667,72.682
61.6667,76.7138
76.6667,70.8431
56.6667,71.6908
55,76.1618
53.3333,76.1671
56.6667,75.1615
63.3333,73.8289
58.3333,74.1747
73.3333,70.6709
85,63.3976
75,67.3866
71.6667,71.9103
36.6667,70.8056
51.6667,72.7645
55,73.9436
51.6667,73.5162
55,73.568
53.3333,77.2278
60,74.5842
60,77.3278
43.3333,73.1748
63.3333,69.0912
45,74.2822
36.6667,72.6172
36.6667,73.6211
45,77.1016
53.3333,74.2884
55,76.3447
61.6667,74.3379
70,72.7584
61.6667,75.0944
61.6667,70.9588
46.6667,76.4596
46.6667,72.5309
50,74.2362
41.6667,76.3242
58.3333,74.548
61.6667,71.0198
78.3333,63.7292
71.6667,68.8346
68.3333,72.2375
55,78.3754
55,74.657
61.6667,70.725
53.3333,74.8755
45,78.4998
48.3333,72.03
55,74.9296
51.6667,75.3233
56.6667,74.5316
66.6667,69.782
48.3333,74.0351
70,68.6621
78.3333,68.1857
81.6667,63.3493
73.3333,71.0764
76.6667,61.5037
78.3333,62.1284
70,71.9907
71.6667,70.4474
71.6667,71.3446
75,62.6615
70,72.914
75,69.6239
81.6667,68.6037
85,63.0697
83.3333,63.5324
75,65.8733
73.3333,71.0281
71.6667,73.7971
71.6667,71.614
78.3333,66.4997
50,71.9813
75,73.0798
66.6667,70.4412
63.3333,71.3684
70,72.9703
75,66.8726
66.6667,69.6931
65,72.685
66.6667,68.3492
63.3333,73.9195
50,75.4477
41.6667,74.7159
41.6667,76.24
48.3333,77.7482
40,76.1221
55,75.0978
56.6667,75.9283
63.3333,74.5411
65,71.614
60,73.7158
61.6667,72.2643
58.3333,76.6579
41.6667,75.7941
43.3333,75.3444
61.6667,70.8986
63.3333,79.2502
65,67.4914
55,75.1105
60,76.3004
66.6667,70.9832
41.6667,73.2138
63.3333,73.804
46.6667,74.861
58.3333,74.7317
71.6667,70.1936
53.3333,74.5022
48.3333,73.5386
51.6667,75.6589
63.3333,74.1037
56.6667,73.7493
63.3333,73.9686
40,73.961
66.6667,70.7902
73.3333,68.901
76.6667,67.9442
68.3333,71.2608
75,68.7532
83.3333,56.8797
85,63.5223
71.6667,72.0516
40,71.7972
53.3333,75.4032
53.3333,75.6057
65,68.136
50,74.4409
71.6667,70.021
63.3333,73.9043
75,68.1177
73.3333,70.9596
68.3333,73.0035
43.3333,76.3217
50,74.8616
53.3333,77.0272
73.3333,69.1833
73.3333,71.6986
73.3333,71.5146
73.3333,71.853
73.3333,69.4157
75,69.7503
75,69.9761
43.3333,67.9097
53.3333,77.0214
55,77.9172
53.3333,75.2837
51.6667,72.9918
56.6667,75.4902
60,73.7261
68.3333,68.5393
58.3333,72.9983
56.6667,76.2116
50,76.6637
58.3333,75.272
60,75.4976
46.6667,75.3589
53.3333,74.8633
85,62.0944
83.3333,66.4692
73.3333,70.994
80,63.6308
33.3333,70.9189
51.6667,76.7574
63.3333,74.296
71.6667,70.4636
75,69.8039
75,66.6534
81.6667,68.3582
80,64.7864
83.3333,61.5516
70,69.3305
70,68.6922
48.3333,73.5368
63.3333,72.9743
35,75.7738
48.3333,76.0548
50,73.9161
63.3333,73.1603
71.6667,70.2495
66.6667,65.057
63.3333,74.172
68.3333,63.1344
56.6667,75.9064
66.6667,70.1839
45,73.2365
60,76.375
68.3333,68.9872
41.6667,73.5604
61.6667,72.4997
61.6667,75.8411
66.6667,70.9523
65,70.6789
78.3333,66.0722
63.3333,71.8764
75,69.6586
65,71.9858
73.3333,68.1303
68.3333,75.9782
70,70.7701
85,58.2108
80,63.4226
80,61.8521
56.6667,71.6597
50,76.0472
65,74.6156
70,73.4684
68.3333,69.9753
65,72.0832
80,62.3075
68.3333,68.3919
73.3333,66.2608
71.6667,66.166
51.6667,76.821
51.6667,75.7935
50,77.0863
55,76.0303
35,73.2392
41.6667,74.7638
73.3333,71.6443
68.3333,71.8846
81.6667,68.3722
65,73.3848
33.3333,71.7506
43.3333,72.4858
41.6667,69.7288
51.6667,72.8805
48.3333,76.1385
56.6667,73.5303
68.3333,71.403
75,66.5865
70,70.9986
73.3333,69.1099
45,73.1133
46.6667,74.8497
66.6667,73.1716
66.6667,74.3562
63.3333,69.3662
55,75.507
56.6667,72.9127
70,71.9607
56.6667,70.2874
66.6667,70.7419
48.3333,74.3187
56.6667,70.7859
70,68.5072
63.3333,69.4887
58.3333,73.0412
71.6667,75.9886
80,67.0087
73.3333,70.0683
75,69.5648
75,70.3819
61.6667,72.338
56.6667,77.924
68.3333,71.7639
60,74.7456
60,69.2413
58.3333,68.6077
56.6667,76.7912
56.6667,69.1988
53.3333,63.6003
36.6667,74.458
28.3333,70.9682
35,75.8326
43.3333,74.4545
51.6667,77.5506
58.3333,76.6755
63.3333,73.8039
80,66.1437
75,69.6766
76.6667,65.469
78.3333,62.3211
36.6667,67.893
53.3333,71.871
71.6667,70.5784
56.6667,74.3263
58.3333,73.1216
55,75.4849
73.3333,71.3344
71.6667,69.6657
70,73.6881
75,70.687
38.3333,72.8597
40,72.6131
43.3333,73.9959
38.3333,72.5154
48.3333,73.6823
33.3333,73.5996
38.3333,75.8853
63.3333,74.4345
58.3333,73.666
58.3333,72.5026
41.6667,74.1256
35,74.5075
40,74.7599
36.6667,72.715
48.3333,74.5813
38.3333,75.46
48.3333,75.7727
41.6667,73.527
60,71.9803
48.3333,72.9591
70,71.0111
75,68.6122
66.6667,71.4309
68.3333,67.1961
55,76.056
73.3333,68.8031
73.3333,71.9015
85,59.3353
66.6667,74.3309
73.3333,73.1082
76.6667,68.0335
75,69.735
71.6667,67.5819
65,72.6817
86.6667,60.3636
85,59.9203
90,62.4653
86.6667,54.4053
73.3333,74.6642
83.3333,64.7886
26.6667,66.7166
21.6667,68.3995
45,77.6656
45,76.9997
48.3333,75.0527
41.6667,71.9064
46.6667,72.8377
45,76.2881
50,75.8377
46.6667,75.7332
66.6667,73.0532
68.3333,68.3588
70,63.7839
63.3333,70.7083
65,73.1234
68.3333,72.952
71.6667,69.9489
85,61.6001
71.6667,71.3515
73.3333,69.2352
71.6667,70.2775
71.6667,70.971
71.6667,70.6501
70,71.4089
75,67.5307
51.6667,76.2291
65,72.0786
56.6667,73.3715
56.6667,75.5665
48.3333,66.1805
61.6667,74.2853
66.6667,71.0333
41.6667,73.9201
55,69.7442
55,74.769
63.3333,72.2433
56.6667,74.0529
55,74.2883
76.6667,64.868
70,70.9616
38.3333,76.4102
50,74.0708
63.3333,72.3836
50,76.0604
48.3333,75.9353
61.6667,73.4801
70,73.1677
68.3333,72.7892
63.3333,75.1491
51.6667,75.0059
56.6667,78.6993
63.3333,73.508
61.6667,73.1068
71.6667,72.6727
48.3333,72.8812
60,75.2871
46.6667,70.1601
58.3333,76.4718
66.6667,74.2861
73.3333,68.7036
65,61.9572
41.6667,75.7513
48.3333,77.4309
50,75.6921
60,74.5363
68.3333,70.7407
76.6667,67.3846
73.3333,66.9836
65,70.9158
66.6667,60.1493
66.6667,70.7088
75,70.3377
71.6667,62.8025
73.3333,65.5186
63.3333,74.8999
65,72.1082
66.6667,69.5816
76.6667,63.7456
73.3333,68.4767
63.3333,72.541
76.6667,68.8326
68.3333,72.471
70,71.48
66.6667,70.0433
76.6667,64.7268
66.6667,73.1473
76.6667,65.2914
60,73.7063
61.6667,75.1384
73.3333,68.166
46.6667,72.0753
65,70.0427
60,76.0466
51.6667,73.8118
63.3333,74.8204
66.6667,70.955
78.3333,68.1929
95,51.3813
70,70.7416
63.3333,72.8346
36.6667,72.4062
43.3333,75.467
40,72.9903
43.3333,76.6882
65,77.0228
75,63.0688
83.3333,62.2622
81.6667,63.2361
66.6667,75.1118
66.6667,73.0441
45,76.6845
45,75.0039
45,76.3362
60,75.291
50,76.6319
55,75.7585
50,77.5237
58.3333,77.1261
71.6667,74.7027
71.6667,70.9081
51.6667,71.5353
65,72.3663
73.3333,59.5127
70,57.1765
63.3333,65.5185
61.6667,66.9755
58.3333,75.2416
50,76.1815
56.6667,71.9634
70,69.1985
65,70.2947
60,74.4274
63.3333,73.5519
56.6667,77.6483
66.6667,71.7194
68.3333,72.8001
68.3333,68.0549
56.6667,74.7227
51.6667,77.1597
56.6667,76.199
50,72.6505
51.6667,69.3471
61.6667,67.9509
51.6667,70.2967
60,74.8381
58.3333,75.1528
60,70.8602
61.6667,73.6278
61.6667,74.2033
63.3333,74.6007
53.3333,74.6115
60,74.2549
55,73.5779
56.6667,73.0413
61.6667,75.8295
48.3333,72.8148
71.6667,68.3361
66.6667,72.2229
61.6667,74.8832
70,69.2432
51.6667,75.1367
50,73.5379
66.6667,75.2143
61.6667,73.3506
56.6667,77.7834
60,65.95
63.3333,76.8829
65,59.0287
63.3333,72.8872
68.3333,67.3765
71.6667,70.0002
46.6667,77.6337
61.6667,75.9211
66.6667,69.7559
76.6667,67.6406
68.3333,67.718
65,74.5606
58.3333,71.9132
61.6667,72.6425
75,61.7444
58.3333,74.481
73.3333,70.0797
68.3333,74.5764
75,71.4838
70,71.0382
81.6667,65.3375
88.3333,58.2141
78.3333,68.4967
68.3333,72.5889
75,66.2975
41.6667,75.1893
43.3333,74.9412
70,69.7417
71.6667,72.0606
83.3333,58.3751
80,64.4722
63.3333,74.26
55,74.4701
60,76.7137
61.6667,70.5114
60,73.9282
53.3333,73.2939
60,70.4753
66.6667,66.6992
56.6667,68.9496
60,71.624
61.6667,75.1688
56.6667,75.569
66.6667,71.165
80,61.1636
48.3333,76.878
33.3333,68.255
30,70.6777
41.6667,75.6115
30,70.8599
65,74.3467
71.6667,67.2815
68.3333,65.9987
50,77.866
80,68.5726
65,74.6506
63.3333,74.1904
68.3333,73.4845
63.3333,74.8157
68.3333,70.6572
71.6667,71.8097
71.6667,69.407
81.6667,63.7611
76.6667,65.6978
83.3333,58.5152
68.3333,69.9182
76.6667,66.1191
75,69.2577
68.3333,69.2994
78.3333,69.7743
66.6667,72.7425
71.6667,67.9055
80,70.7302
70,68.4059
73.3333,71.319
46.6667,75.8344
60,74.3708
33.3333,71.0782
43.3333,74.7381
71.6667,70.7518
63.3333,71.8379
65,72.4766
50,77.3093
55,74.8031
61.6667,73.7158
63.3333,76.1334
65,71.3724
75,66.8375
71.6667,70.406
63.3333,69.3124
60,75.2854
70,73.7768
70,69.4361
73.3333,68.8381
78.3333,66.8762
88.3333,54.0531
76.6667,70.8862
80,68.8533
78.3333,65.4728
81.6667,68.586
75,63.1733
66.6667,69.8835
76.6667,60.5201
73.3333,68.6741
70,72.9725
35,67.5471
40,72.147
31.6667,73.8302
31.6667,72.968
43.3333,77.3012
51.6667,71.907
60,76.1783
60,72.7987
65,73.3009
75,63.682
51.6667,70.9959
31.6667,70.7333
50,76.2231
53.3333,75.1496
40,78.3822
53.3333,80.0402
58.3333,78.5541
68.3333,74.0342
76.6667,72.6942
70,68.9212
33.3333,75.1075
43.3333,72.8615
46.6667,77.3754
51.6667,69.4601
48.3333,76.9777
60,74.9531
48.3333,76.4349
58.3333,71.1991
58.3333,73.0555
51.6667,76.6671
78.3333,69.2622
61.6667,71.5306
61.6667,72.0329
75,64.1098
71.6667,67.0054
66.6667,65.9276
63.3333,68.0331
56.6667,73.6786
56.6667,77.1504
58.3333,73.7808
55,76.6422
58.3333,74.6585
46.6667,75.2462
46.6667,76.4684
60,71.822
68.3333,70.4994
66.6667,72.9967
60,73.959
51.6667,74.3576
55,74.6451
58.3333,73.0645
38.3333,67.9769
46.6667,77.0991
48.3333,75.3143
55,75.0528
65,75.0831
68.3333,64.8287
60,69.3532
70,68.2842
61.6667,73.76
50,74.3839
46.6667,75.0054
36.6667,74.1513
53.3333,75.9136
50,74.412
46.6667,73.7938
45,71.7488
63.3333,73.7045
56.6667,73.8795
51.6667,75.7482
61.6667,74.5402
43.3333,75.5014
36.6667,71.5153
48.3333,77.5545
66.6667,73.9612
61.6667,73.9329
71.6667,69.2199
68.3333,69.9736
66.6667,72.1036
70,71.2638
60,75.0821
56.6667,75.2591
63.3333,71.9487
66.6667,72.4648
66.6667,69.3888
70,73.0205
71.6667,71.0934
75,73.1105
68.3333,69.5365
68.3333,68.9756
48.3333,70.1898
28.3333,65.6582
58.3333,72.2947
53.3333,62.4268
53.3333,72.7948
55,74.1437
56.6667,76.0104
75,70.8947
65,71.7443
76.6667,70.7164
48.3333,75.7133
66.6667,71.3154
56.6667,67.6993
51.6667,73.6568
55,69.6716
51.6667,75.1648
65,71.1741
56.6667,73.7235
56.6667,75.0691
55,77.1824
36.6667,75.4602
33.3333,74.4828
63.3333,74.5468
53.3333,75.42
48.3333,76.1045
56.6667,74.6763
56.6667,73.6544
76.6667,65.2332
65,70.3303
63.3333,73.6888
51.6667,74.8122
60,78.5446
56.6667,75.64
61.6667,74.9048
43.3333,74.992
60,70.3731
61.6667,72.9152
61.6667,71.7801
63.3333,72.2964
56.6667,75.615
55,76.8803
56.6667,79.7281
58.3333,75.8217
60,73.0714
70,68.9271
71.6667,68.8005
66.6667,69.1418
71.6667,71.9704
56.6667,72.2514
66.6667,73.8635
40,74.4366
40,72.3205
40,74.7358
51.6667,73.8546
45,75.6942
51.6667,76.3305
48.3333,74.0035
53.3333,75.7055
53.3333,75.1686
60,78.0227
40,76.0368
51.6667,73.8599
55,76.5196
65,71.1611
61.6667,73.6241
70,71.9271
70,71.5528
71.6667,70.1351
80,70.567
70,67.8403
43.3333,75.961
46.6667,76.4825
36.6667,76.0799
55,72.8905
48.3333,77.9747
76.6667,67.2852
80,64.1735
86.6667,56.4153
75,67.3494
66.6667,70.0857
31.6667,73.7291
38.3333,72.9317
43.3333,75.9264
46.6667,74.5738
48.3333,75.7751
43.3333,75.8927
55,70.5241
46.6667,73.5864
51.6667,77.7624
50,69.0342
68.3333,75.4555
65,73.6535
70,69.5076
66.6667,70.958
60,67.2401
53.3333,77.038
75,67.8844
65,74.98
63.3333,74.1538
71.6667,71.1555
48.3333,74.5994
63.3333,62.231
45,74.67
50,72.2033
53.3333,76.4012
61.6667,76.2117
60,73.3104
76.6667,66.1216
71.6667,69.3165
73.3333,69.8216
33.3333,72.1969
56.6667,73.1198
55,75.5036
36.6667,74.8765
58.3333,72.547
43.3333,77.0082
41.6667,66.5774
46.6667,76.4498
48.3333,76.4171
38.3333,72.6833
61.6667,71.3827
71.6667,57.6592
76.6667,60.7026
76.6667,56.0322
75,56.6916
53.3333,72.2939
61.6667,75.1952
66.6667,73.0748
58.3333,69.6631
56.6667,72.1229
76.6667,70.8478
71.6667,70.8087
68.3333,75.1528
43.3333,73.3404
31.6667,70.1507
41.6667,74.2384
56.6667,73.9185
60,74.9995
53.3333,74.4183
51.6667,75.3383
25,71.5529
36.6667,74.5854
40,73.8834
38.3333,73.1298
63.3333,74.1176
68.3333,71.1246
73.3333,69.9717
73.3333,69.7607
66.6667,72.9529
65,73.3624
46.6667,75.9523
45,76.2184
40,74.5434
60,74.6734
61.6667,74.4586
68.3333,67.1246
78.3333,70.186
80,64.8314
86.6667,56.7258
76.6667,65.59
30,71.5278
28.3333,69.2643
26.6667,70.5934
36.6667,74.8896
53.3333,72.1916
43.3333,76.772
45,75.9357
60,74.564
65,69.8429
58.3333,72.1935
51.6667,73.5472
35,70.8334
51.6667,77.0838
63.3333,75.8627
45,71.4557
75,67.9479
90,62.3849
85,57.3746
75,69.5014
65,69.1113
45,75.2567
50,73.3725
50,74.1985
53.3333,67.891
48.3333,73.2516
60,65.3305
50,74.6175
46.6667,77.1077
58.3333,73.7893
58.3333,74.3185
55,72.8496
55,73.8766
45,72.3348
48.3333,75.2272
68.3333,71.9266
66.6667,71.286
83.3333,62.3674
80,66.3725
73.3333,68.1805
68.3333,68.6058
63.3333,62.5048
65,74.5928
65,71.818
58.3333,75.8874
53.3333,73.8835
58.3333,75.5891
76.6667,70.8654
51.6667,75.5278
70,72.7184
80,67.5645
70,70.0758
66.6667,73.1329
66.6667,73.2535
46.6667,75.2081
56.6667,77.5984
41.6667,70.8101
30,71.6392
56.6667,69.7068
50,76.7314
40,75.3902
30,72.6944
30,74.2268
28.3333,71.5139
48.3333,75.7737
60,73.9525
65,74.9899
85,62.0679
76.6667,57.9729
88.3333,50.0209
61.6667,71.9773
68.3333,74.2396
70,67.8063
73.3333,69.886
78.3333,68.8459
81.6667,66.366
61.6667,69.155
66.6667,72.4894
76.6667,58.6087
71.6667,71.2931
68.3333,69.9931
56.6667,72.8204
35,74.5927
43.3333,75.5204
55,73.0488
66.6667,67.501
56.6667,74.1046
43.3333,71.9347
71.6667,66.8431
76.6667,68.1655
66.6667,72.8101
46.6667,73.9957
55,65.714
55,74.6428
53.3333,75.3511
40,75.7634
41.6667,73.5138
58.3333,72.7733
78.3333,66.0574
70,70.8727
83.3333,61.7561
43.3333,74.8776
